grid_id,long,lat,marine_species_richness,PD,co1_genetic_diversity_mean,long_deg,lat_deg,long_dd,lat_dd,DepthMin,DepthMax,DepthMean,ClimZoneCode,SSTAnMean,SBTAnMean,SalinityMean,SalinityBMean,PrimProdMean,IceConAnn,OxyMean,OxyBMean,LandDist,Shelf,Slope,Abyssal,TidalRange,Coral,Estuary,Seamount,MPA,matched_CenterLong,matched_CenterLat
376,-12929679,-5579936,118,23.93728891,0.009068776,-129.29679,-55.79936,-129.29679,-55.79936,3209,4158,3774,SP,4.01798820495605,0.697844982147217,33.9512023925781,34.706356048584,3.04100010544062,0.0,305.988220214844,213.15461730957,1979,0.0,1450.02802634352,289.638973656481,-9999.0,0.0,0.0,0,,-129.25,-55.75
377,-12543779,-5579936,116,23.51938883,0.00929387,-125.43779,-55.79936,-125.43779,-55.79936,2299,4633,3595,SP,5.73771715164185,0.900610029697418,34.0668563842773,34.7115783691406,2.75099999271333,0.0,300.653686523438,204.897354125977,1977,0.0,1267.85499871465,471.812001285347,-9999.0,0.0,0.0,0,,-125.25,-55.75
378,-12157879,-5579936,113,23.39459908,0.009276183,-121.57879,-55.79936,-121.57879,-55.79936,1668,3352,2616,SP,5.75514602661133,1.27960896492004,34.1039276123047,34.7150802612305,2.9039999935776,0.0,303.056732177734,194.936630249023,1984,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-121.75,-55.75
379,-11771979,-5579936,115,23.79777139,0.009334707,-117.71979,-55.79936,-117.71979,-55.79936,3063,3557,3323,SP,5.05586814880371,0.846983015537262,34.0655097961426,34.7192420959473,2.82300007529557,0.0,305.68017578125,207.204498291016,1953,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-117.75,-55.75
380,-11386079,-5579936,116,24.01179708,0.009404306,-113.86079,-55.79936,-113.86079,-55.79936,3698,3959,3829,SP,5.251708984375,0.833932995796204,34.1031913757324,34.7190093994141,2.55799992009997,0.0,305.279632568359,206.56071472168,1881,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-113.75,-55.75
381,-11000179,-5579936,116,24.32100476,0.009431144,-110.00179,-55.79936,-110.00179,-55.79936,3685,4049,3887,SP,5.55376720428467,0.932299017906189,34.1243019104004,34.7190017700195,2.77499994263053,0.0,307.187622070313,202.658676147461,1778,0.0,1505.48105769231,234.185942307692,-9999.0,0.0,0.0,0,,-110.25,-55.75
382,-10614279,-5579936,118,24.48842287,0.009580115,-106.14279,-55.79936,-106.14279,-55.79936,3890,4367,4113,SP,5.64820003509521,0.535091996192932,34.1365394592285,34.715446472168,2.76600010693073,0.0,308.180084228516,208.665496826172,1674,0.0,401.18106918239,1338.48593081761,-9999.0,0.0,0.0,0,,-106.25,-55.75
383,-10228379,-5579936,120,24.65549747,0.009675967,-102.28379,-55.79936,-102.28379,-55.79936,4106,4685,4442,SR,5.71614789962769,0.427239000797272,34.1375160217285,34.7133178710938,2.88600008934736,0.0,309.402252197266,210.551300048828,1589,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-102.25,-55.75
384,-9842479,-5579936,120,24.72054252,0.009581376,-98.42479,-55.79936,-98.42479,-55.79936,4387,4871,4599,SR,5.79512214660645,0.348493993282318,34.1336059570313,34.7070007324219,2.89699994027615,0.0,309.967498779297,213.205581665039,1525,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-98.25,-55.75
385,-9456579,-5579936,118,24.70565313,0.009709297,-94.56579,-55.79936,-94.56579,-55.79936,4492,5909,5278,SR,5.81722688674927,0.265269994735718,34.1384353637695,34.7029991149902,2.87800002843142,0.0,309.753784179688,214.551864624023,1359,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-94.75,-55.75
386,-9070679,-5579936,122,25.21262352,0.009338011,-90.70679,-55.79936,-90.70679,-55.79936,4616,6063,5564,SR,5.86039304733276,0.270020991563797,34.1413154602051,34.7007942199707,2.92099989019334,0.0,310.103790283203,214.816131591797,1114,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-90.75,-55.75
387,-8684779,-5579936,122,25.44150502,0.009202422,-86.84779,-55.79936,-86.84779,-55.79936,4652,5695,5102,SR,5.83851718902588,0.264452993869781,34.1458206176758,34.7039985656738,2.98599991947412,0.0,310.181396484375,214.371765136719,876,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-86.75,-55.75
388,-8298879,-5579936,128,26.82285486,0.009848148,-82.98879,-55.79936,-82.98879,-55.79936,4875,5127,5000,SR,5.76357507705688,0.293653011322021,34.1384696960449,34.704833984375,2.9970000032335498,0.0,309.93798828125,213.414031982422,646,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-82.75,-55.75
389,-7912979,-5579936,131,27.43439812,0.009811462,-79.12979,-55.79936,-79.12979,-55.79936,3366,4937,4400,SR,5.75009679794312,0.414368987083435,34.1200523376465,34.701358795166,3.04399989545345,0.0,309.851287841797,211.541290283203,448,0.0,702.068031826862,1037.59896817314,-9999.0,0.0,0.0,1,,-79.25,-55.75
390,-7527079,-5579936,197,39.39670361,0.008867972,-75.27079,-55.79936,-75.27079,-55.79936,3818,4380,4016,SR,5.94979286193848,0.6336749792099,34.0764274597168,34.7076759338379,3.08900000527501,0.0,308.799285888672,209.5078125,241,0.0,563.379704626335,1176.28729537367,-9999.0,0.0,0.0,0,,-75.25,-55.75
393,-6369379,-5579936,196,39.83704488,0.009490425,-63.69379,-55.79936,-63.69379,-55.79936,3530,4238,3936,SP,4.75183820724487,0.472981989383698,33.999324798584,34.7059783935547,4.77499980479479,0.0,323.563079833984,220.311706542969,143,0.0,1154.86368644068,584.803313559322,-9999.0,0.0,0.0,0,,-63.75,-55.75
394,-5983479,-5579936,220,42.36698238,0.009029966,-59.83479,-55.79936,-59.83479,-55.79936,3891,4242,4029,SP,4.88526105880737,0.470301002264023,33.9978103637695,34.7082366943359,4.62199980393052,0.0,321.869293212891,221.029357910156,308,0.0,540.23847008547,1199.42852991453,-9999.0,0.0,0.0,0,,-59.75,-55.75
395,-5597579,-5579936,198,38.38085445,0.008986231,-55.97579,-55.79936,-55.97579,-55.79936,2893,4317,3892,SP,4.46646881103516,0.289844006299973,33.9473075866699,34.6959991455078,4.2110001668334,0.0,323.517578125,228.45182800293,467,0.0,1352.39562429775,387.271375702247,-9999.0,0.0,0.0,1,,-55.75,-55.75
396,-5211679,-5579936,164,33.25089867,0.009392463,-52.11679,-55.79936,-52.11679,-55.79936,3859,4289,4091,SP,3.43035793304443,0.184775993227959,33.8766441345215,34.6836128234863,3.42299998737872,9.0000003183e-06,328.457427978516,233.42529296875,604,0.0,570.448946511628,1169.21805348837,-9999.0,0.0,0.0,0,,-52.25,-55.75
397,-4825779,-5579936,146,29.24169986,0.01012079,-48.25779,-55.79936,-48.25779,-55.79936,3275,4375,3795,SP,2.34059906005859,0.336355000734329,33.8078994750977,34.6853981018066,2.9420000500977,3.19999999192e-05,334.694885253906,229.251098632813,606,0.0,1146.59870454545,593.068295454545,-9999.0,0.0,0.0,0,,-48.25,-55.75
398,-4439879,-5579936,146,29.56543456,0.010166797,-44.39879,-55.79936,-44.39879,-55.79936,2942,3739,3371,SP,1.46784901618958,0.429540991783142,33.7790946960449,34.6875267028809,2.45100003667176,8.19999986561e-05,339.3388671875,225.179183959961,476,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-44.25,-55.75
399,-4053979,-5579936,149,30.22800186,0.010186824,-40.53979,-55.79936,-40.53979,-55.79936,3008,3529,3293,SP,1.01964700222015,0.216001003980637,33.7934494018555,34.6701240539551,2.38499999977648,0.0001320000010309,347.549682617188,232.084060668945,285,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-40.75,-55.75
400,-3668079,-5579936,146,29.65871234,0.009926408,-36.68079,-55.79936,-36.68079,-55.79936,1400,3675,3170,SP,1.20434701442719,0.0081420000642538,33.8014984130859,34.6759414672852,2.2819999139756,0.0001389999961247,350.906646728516,241.256729125977,147,0.0,1739.667,0.0,1.0,0.0,0.0,1,,-36.75,-55.75
401,-3282179,-5579936,143,29.16843648,0.009436714,-32.82179,-55.79936,-32.82179,-55.79936,2243,3382,3070,SP,0.590440988540649,0.0824730023741722,33.8197326660156,34.6659469604492,2.09300010465086,0.0004060000064782,353.451934814453,237.863861083984,252,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-32.75,-55.75
402,-2896279,-5579936,139,27.89515068,0.009246357,-28.96279,-55.79936,-28.96279,-55.79936,1664,3591,2545,SP,-0.207300007343292,0.152261003851891,33.660888671875,34.6723289489746,2.17700004577637,0.0192729998379946,358.264099121094,235.476898193359,115,0.0,1739.667,0.0,-9999.0,0.0,0.0,2,,-28.75,-55.75
403,-2510379,-5579936,138,27.34436535,0.00938891,-25.10379,-55.79936,-25.10379,-55.79936,5370,7598,6691,SP,0.894819021224976,-0.475953996181488,33.7537078857422,34.6515884399414,2.12599989026785,0.0019970000721514,356.364837646484,254.61149597168,196,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-25.25,-55.75
404,-2124479,-5579936,136,26.9306649,0.008929505,-21.24479,-55.79936,-21.24479,-55.79936,4389,5254,4748,SP,0.61626398563385,-0.409922987222672,33.670970916748,34.6520500183105,1.94099999498576,0.0025460000615567,355.690032958984,249.319122314453,408,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-21.25,-55.75
405,-1738579,-5579936,133,26.69498705,0.008847185,-17.38579,-55.79936,-17.38579,-55.79936,4333,5352,4738,SP,1.01904797554016,-0.289415001869202,33.6891479492188,34.6549987792969,1.9450000254437296,0.0006919999723322,353.58349609375,241.800796508789,623,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,-17.25,-55.75
406,-1352679,-5579936,130,25.60589553,0.008704918,-13.52679,-55.79936,-13.52679,-55.79936,3972,4905,4345,SP,0.710982978343964,-0.131372004747391,33.6540565490723,34.6580009460449,1.90399994608015,0.0033040000125765,355.247406005859,238.15202331543,824,0.0,52.2086559485531,1687.45834405145,-9999.0,0.0,0.0,0,,-13.75,-55.75
407,-966779,-5579936,130,25.46445122,0.008230836,-9.66779,-55.79936,-9.66779,-55.79936,3192,4184,3848,SP,0.478540003299713,-0.159118995070457,33.6061668395996,34.6581840515137,1.85700005386025,0.0091599998995661,356.797332763672,237.872985839844,876,0.0,1416.98683064516,322.680169354839,-9999.0,0.0,0.0,0,,-9.75,-55.75
408,-580879,-5579936,130,25.95381167,0.008431123,-5.80879,-55.79936,-5.80879,-55.79936,2604,3889,3339,SP,-0.0032430000137537,0.18631400167942,33.6143264770508,34.6601638793945,1.95800000801682,0.033466998487711,358.543609619141,230.145751953125,629,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,-5.75,-55.75
409,-194979,-5579936,128,25.95261246,0.008362989,-1.94979,-55.79936,-1.94979,-55.79936,1191,4544,3443,SP,-0.350461006164551,-0.387405008077621,33.7605438232422,34.6498374938965,2.27800011634827,0.0605139993131161,355.912200927734,251.814682006836,391,0.0,1457.41861109454,282.248388905458,-9999.0,0.0,0.0,0,,-1.75,-55.75
410,190921,-5579936,128,25.57683652,0.008273377,1.90921,-55.79936,1.90921,-55.79936,2772,4389,3759,SP,-0.50043797492981,-0.266521006822586,33.9036827087402,34.6571426391602,2.7610000688582703,0.0773800015449524,350.052673339844,248.787612915039,224,0.0,1321.15712801484,418.509871985158,-9999.0,0.0,0.0,1,,1.75,-55.75
411,576821,-5579936,128,25.84634413,0.008300805,5.76821,-55.79936,5.76821,-55.79936,1602,4440,3209,SP,-0.511147975921631,0.0385389998555183,33.9439086914063,34.6644401550293,2.90900003165007,0.0913819968700409,348.464508056641,242.012496948242,262,0.0,1469.95118604651,269.715813953488,-9999.0,0.0,0.0,0,,5.75,-55.75
412,962721,-5579936,132,26.27487706,0.008328742,9.62721,-55.79936,9.62721,-55.79936,4177,5288,4906,SP,-0.612554013729095,-0.683715999126434,34.0918045043945,34.6460227966309,2.77499994263053,0.148767992854118,346.61669921875,252.798080444336,478,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,9.75,-55.75
413,1348621,-5579936,129,26.05916072,0.008239595,13.48621,-55.79936,13.48621,-55.79936,4666,5337,5037,SP,-0.417425990104675,-0.686995983123779,34.0932388305664,34.6460075378418,2.0620001014322,0.136079996824265,353.837707519531,251.325286865234,690,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,13.25,-55.75
414,1734521,-5579936,128,25.95780162,0.008616576,17.34521,-55.79936,17.34521,-55.79936,4422,5030,4750,SP,-0.267134010791779,-0.624289989471436,34.0249938964844,34.6459999084473,2.10899999365211,0.100865997374058,352.814544677734,250.231750488281,938,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,17.25,-55.75
415,2120421,-5579936,124,25.04577233,0.008554333,21.20421,-55.79936,21.20421,-55.79936,3721,4568,4134,SP,-0.396290004253387,-0.478379994630814,33.9558868408203,34.6520652770996,2.13799998164177,0.10147800296545,351.629974365234,245.865493774414,1188,0.0,573.042612750885,1166.62438724911,-9999.0,0.0,0.0,0,,21.25,-55.75
416,2506321,-5579936,127,25.85543978,0.00880213,25.06321,-55.79936,25.06321,-55.79936,4339,5676,4962,SP,0.247253000736237,-0.573983013629913,33.8469085693359,34.6521911621094,2.36400007270277,0.0444840006530285,348.511199951172,249.013046264648,1353,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,25.25,-55.75
417,2892221,-5579936,129,26.04756626,0.008732878,28.92221,-55.79936,28.92221,-55.79936,5430,5648,5505,SP,0.856235027313232,-0.554997026920319,33.8423843383789,34.6484260559082,2.26500001735985,0.0015889999922365,345.515563964844,246.454284667969,1210,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,28.75,-55.75
418,3278121,-5579936,134,27.10098255,0.008823139,32.78121,-55.79936,32.78121,-55.79936,5288,5492,5414,SP,0.94454699754715,-0.54948902130127,33.8400001525879,34.6494560241699,2.18100007623434,0.0003739999956451,345.816955566406,245.898635864258,1090,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,32.75,-55.75
419,3664021,-5579936,140,28.90535087,0.009310439,36.64021,-55.79936,36.64021,-55.79936,5044,5305,5188,SP,0.988295018672943,-0.538645029067993,33.8346786499023,34.6550712585449,2.21999990753829,0.0001530000008642,347.865020751953,244.973968505859,1034,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,36.75,-55.75
420,4049921,-5579936,137,27.44379943,0.009636542,40.49921,-55.79936,40.49921,-55.79936,3857,4704,4271,SP,0.76766699552536,-0.335496991872787,33.8412246704102,34.6641540527344,2.1850001066923097,0.0001250000059371,344.676788330078,238.153366088867,1047,0.0,293.710012987013,1445.95698701299,-9999.0,0.0,0.0,0,,40.25,-55.75
421,4435821,-5579936,136,27.9264537,0.009333437,44.35821,-55.79936,44.35821,-55.79936,4482,4777,4656,SP,0.355910986661911,-0.487307995557785,33.8138275146484,34.6606407165527,2.09699990227818,0.0001820000034058,350.420013427734,242.783325195313,1128,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,44.25,-55.75
422,4821721,-5579936,141,27.53052491,0.009259895,48.21721,-55.79936,48.21721,-55.79936,4979,5294,5113,SP,0.686618983745575,-0.564495027065277,33.823600769043,34.6513366699219,2.07199994474649,9.89999971352e-05,351.275451660156,245.337646484375,1097,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,48.25,-55.75
423,5207621,-5579936,142,27.54706193,0.009359813,52.07621,-55.79936,52.07621,-55.79936,5228,5528,5347,SP,0.904304981231689,-0.544385015964508,33.821590423584,34.6513366699219,2.02600006014109,5.19999994139e-05,351.319610595703,245.093948364258,1088,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,52.25,-55.75
424,5593521,-5579936,136,26.46746503,0.009148532,55.93521,-55.79936,55.93521,-55.79936,3117,4805,3933,SP,1.26165497303009,-0.249890998005867,33.8171806335449,34.6667861938477,1.9779999274760505,5.70000011066e-05,348.883392333984,237.488082885742,1115,0.0,910.027228080569,829.639771919431,-9999.0,0.0,0.0,1,,55.75,-55.75
425,5979421,-5579936,138,27.28775832,0.009146795,59.79421,-55.79936,59.79421,-55.79936,4460,4971,4821,SP,1.33772897720337,-0.410993993282318,33.8093032836914,34.6602630615234,1.97100010700524,3.50000009348e-05,349.346069335938,242.513214111328,931,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,59.75,-55.75
426,6365321,-5579936,146,28.78531341,0.009040129,63.65321,-55.79936,63.65321,-55.79936,4325,4790,4550,SP,1.54269695281982,-0.349622011184692,33.8139991760254,34.6610107421875,1.91400002222508,2.49999993684e-05,347.532135009766,239.513381958008,704,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,63.75,-55.75
427,6751221,-5579936,147,28.86013448,0.009133266,67.51221,-55.79936,67.51221,-55.79936,3661,4374,4059,SP,1.4976350069046,0.0375009998679161,33.8016128540039,34.677978515625,1.93300005048513,3.30000002577e-05,349.065368652344,229.141937255859,482,0.0,827.134800841515,912.532199158485,-9999.0,0.0,0.0,0,,67.75,-55.75
428,7137121,-5579936,142,28.20185828,0.009111173,71.37121,-55.79936,71.37121,-55.79936,3863,4157,4045,SP,1.57601797580719,0.0692569985985756,33.792610168457,34.6755180358887,1.95499998517334,4.30000000051e-05,349.574737548828,227.316665649414,338,0.0,810.661153061225,929.005846938776,-9999.0,0.0,0.0,0,,71.25,-55.75
429,7523021,-5579936,140,28.61997863,0.009225112,75.23021,-55.79936,75.23021,-55.79936,2706,3080,2963,SP,0.825375974178314,0.520278990268707,33.7495498657227,34.6659698486328,2.22799996845424,0.0002329999988432,351.337432861328,219.413986206055,326,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,75.25,-55.75
430,7908921,-5579936,131,25.98806549,0.009270957,79.08921,-55.79936,79.08921,-55.79936,2545,3383,2933,SP,0.081556998193264,0.244343996047974,33.8092613220215,34.6825141906738,2.6879999786615403,0.0043919999152422,347.779174804688,223.430374145508,482,0.0,1739.667,0.0,-9999.0,0.0,0.0,0,,79.25,-55.75
431,8294821,-5579936,130,25.60374556,0.009630663,82.94821,-55.79936,82.94821,-55.79936,4243,5039,4790,SP,1.47517001628876,-0.0471890009939671,33.8425254821777,34.7063331604004,2.45800008997321,0.0001309999934164,333.778259277344,227.995147705078,675,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,82.75,-55.75
432,8680721,-5579936,129,25.48935351,0.009963524,86.80721,-55.79936,86.80721,-55.79936,4381,4595,4482,SP,1.67908895015717,-0.0320760011672974,33.8428688049316,34.7063331604004,2.2110000718385,4.30000000051e-05,326.416809082031,227.014205932617,914,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,86.75,-55.75
433,9066621,-5579936,130,25.61926092,0.009598836,90.66621,-55.79936,90.66621,-55.79936,4014,4248,4175,SP,1.27323698997498,0.005460999906063,33.8465805053711,34.6740112304688,2.31299991719425,3.09999995806e-05,332.425628662109,225.913146972656,1146,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,90.75,-55.75
434,9452521,-5579936,130,25.47087048,0.00966108,94.52521,-55.79936,94.52521,-55.79936,4231,4395,4284,SP,1.82445502281189,-0.005206000059843,33.8525848388672,34.673038482666,2.38700001500547,1.89999991562e-05,333.234619140625,227.346908569336,1129,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,94.75,-55.75
435,9838421,-5579936,128,25.37231292,0.009634571,98.38421,-55.79936,98.38421,-55.79936,3323,4244,3732,SP,1.76854705810547,0.0774239972233772,33.8714256286621,34.6834869384766,2.21500010229647,1.70000002981e-05,332.145721435547,225.234115600586,1093,0.0,1278.7780228013,460.888977198697,-9999.0,0.0,0.0,0,,98.25,-55.75
436,10224321,-5579936,129,24.91488312,0.009524294,102.24321,-55.79936,102.24321,-55.79936,3380,4315,3948,SP,0.962916970252991,-0.0171409994363785,33.8657302856445,34.6763343811035,2.50499998219311,3.09999995806e-05,342.143798828125,228.303283691406,1088,0.0,1153.57597860963,586.091021390374,-9999.0,0.0,0.0,0,,102.25,-55.75
437,10610221,-5579936,131,25.29621489,0.009498812,106.10221,-55.79936,106.10221,-55.79936,3855,4348,4070,SP,1.60506594181061,-0.0516869984567165,33.8632621765137,34.6793098449707,2.37599993124604,1.20000004244e-05,339.406829833984,229.275451660156,1100,0.0,511.666764705882,1228.00023529412,-9999.0,0.0,0.0,0,,106.25,-55.75
438,10996121,-5579936,136,25.96571286,0.009859045,109.96121,-55.79936,109.96121,-55.79936,3794,4200,3959,SP,1.74109101295471,-0.0227850005030632,33.8656311035156,34.6834144592285,2.30600009672344,7.9999999798e-06,341.302154541016,227.938735961914,1145,0.0,882.68818226601,856.97881773399,-9999.0,0.0,0.0,0,,109.75,-55.75
439,11382021,-5579936,140,27.39153411,0.009559464,113.82021,-55.79936,113.82021,-55.79936,4365,4653,4485,SP,2.68499493598938,-0.0661140009760857,33.8356666564941,34.6784973144531,2.2189998999238,1.9999999949e-06,336.649261474609,230.702850341797,1143,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,113.75,-55.75
440,11767921,-5579936,145,28.42386429,0.009634296,117.67921,-55.79936,117.67921,-55.79936,4134,4475,4368,SP,2.64472699165344,-0.0220890007913113,33.8376541137695,34.6808586120605,2.24300008267164,0.0,333.681030273438,229.554504394531,1164,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,117.75,-55.75
441,12153821,-5579936,147,29.33172661,0.009496101,121.53821,-55.79936,121.53821,-55.79936,4480,4695,4604,SP,2.93063592910767,-0.0573600009083748,33.8350257873535,34.6844253540039,2.30000005103648,0.0,332.948699951172,232.056838989258,1214,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,121.75,-55.75
442,12539721,-5579936,146,29.16749249,0.009407465,125.39721,-55.79936,125.39721,-55.79936,4502,4719,4667,SP,3.13436508178711,-0.0432109981775284,33.8389511108398,34.6827774047852,2.32900003902614,0.0,327.041870117188,231.563003540039,1199,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,125.25,-55.75
443,12925621,-5579936,154,31.31674129,0.009365859,129.25621,-55.79936,129.25621,-55.79936,4388,4600,4498,SP,3.37231206893921,-0.0108049996197224,33.8432273864746,34.6781234741211,2.39200005307794,0.0,327.906707763672,230.447494506836,1199,0.0,0.0,1739.667,-9999.0,0.0,0.0,0,,129.25,-55.75
